3
Frequency	Azimuth	Elevation	Polarization 1+2
868000000	0.174532925199433	2.21759440363297	13.9691445107816
868000000	0.174532925199433	2.3099938795628	13.0124567529463
868000000	0.174532925199433	2.40239510082189	12.536934964836
868000000	0.174532925199433	2.49479457675172	12.2004929097167
868000000	0.174532925199433	2.58719405268155	8.21085259999904
868000000	0.174532925199433	2.67959352861138	8.98155831257676
868000000	0.174532925199433	2.77199300454121	13.1589301753237
868000000	0.174532925199433	2.8643942258003	11.5181272651666
868000000	0.349065850398866	-2.8643942258003	7.20369153173099
868000000	0.349065850398866	-2.77199300454121	7.25907472649099
868000000	0.349065850398866	-2.67959352861138	10.3050882096866
868000000	0.349065850398866	-2.58719405268155	10.9955025435292
868000000	0.349065850398866	-2.49479457675172	11.7742594783208
868000000	0.349065850398866	-2.40239510082189	12.945283291831
868000000	0.349065850398866	-2.30999562489206	13.0661345829547
868000000	0.349065850398866	-2.21759440363297	12.9580563633517
868000000	0.349065850398866	-2.12519492770314	12.7088515853266
868000000	0.349065850398866	-2.03279545177331	13.722297269836
868000000	0.349065850398866	-1.94039597584348	15.1943862440456
868000000	0.349065850398866	-1.84799649991364	16.142957234767
868000000	0.349065850398866	-1.75559527865456	16.1362868444049
868000000	0.349065850398866	-1.66319580272473	15.699692930635
868000000	0.349065850398866	-1.5707963267949	16.1515098791971
868000000	0.349065850398866	-1.47839685086506	16.2020748762271
868000000	0.349065850398866	-1.38599737493523	15.4975717052072
868000000	0.349065850398866	-1.2935978990054	14.7826910784784
868000000	0.349065850398866	-1.20119667774632	14.0647712066746
868000000	0.349065850398866	-1.10879720181649	13.6852465850779
868000000	0.349065850398866	-1.01639772588665	13.3740531451409
868000000	0.349065850398866	-0.923998249956822	12.835089238734
868000000	0.349065850398866	-0.83159877402699	12.6167671753005
868000000	0.349065850398866	-0.739197552767906	12.141632942841
868000000	0.349065850398866	-0.646798076838075	11.6177944788137
868000000	0.349065850398866	-0.554398600908243	10.8709358573788
868000000	0.349065850398866	-0.461999124978411	10.0194396229374
868000000	0.349065850398866	-0.369599649048579	8.68810646336338
868000000	0.349065850398866	-0.277200173118747	6.84398419560992
868000000	0.349065850398866	-0.184798951859664	5.01566391066917
868000000	0.349065850398866	-0.0923994759298318	1.02706643762965
868000000	0.349065850398866	0	-6.70946222180721
868000000	0.349065850398866	0.0923994759298318	-9.60912401541996
868000000	0.349065850398866	0.184798951859664	-2.66111058173306
868000000	0.349065850398866	0.277198427789495	2.4421831382723
868000000	0.349065850398866	0.369599649048579	5.31464033716872
868000000	0.349065850398866	0.461999124978411	7.24890348247147
868000000	0.349065850398866	0.554398600908243	9.11310477202483
868000000	0.349065850398866	0.646798076838075	10.7394733739399
868000000	0.349065850398866	0.739197552767906	11.5936932708836
868000000	0.349065850398866	0.83159877402699	12.5872998209318
868000000	0.349065850398866	0.923998249956822	13.4461129249924
868000000	0.349065850398866	1.01639772588665	14.2143001485823
868000000	0.349065850398866	1.10879720181649	14.7417468778125
868000000	0.349065850398866	1.20119667774632	15.1246551570304
868000000	0.349065850398866	1.29359615367615	15.4442316696543
868000000	0.349065850398866	1.38599737493523	15.4180811991094
868000000	0.349065850398866	1.47839685086506	15.4475428417783
868000000	0.349065850398866	1.5707963267949	15.629815684503
868000000	0.349065850398866	1.66319580272473	15.542899712824
868000000	0.349065850398866	1.75559527865456	15.202826144458
868000000	0.349065850398866	1.84799649991364	14.9312996466992
868000000	0.349065850398866	1.94039597584348	15.2652928278742
868000000	0.349065850398866	2.03279545177331	15.8523220424948
868000000	0.349065850398866	2.12519492770314	15.5243253262678
868000000	0.349065850398866	2.21759440363297	14.3717679643612
868000000	0.349065850398866	2.3099938795628	13.0252401320783
868000000	0.349065850398866	2.40239510082189	12.5364762060281
868000000	0.349065850398866	2.49479457675172	12.855130507103
868000000	0.349065850398866	2.58719405268155	9.43544734070212
868000000	0.349065850398866	2.67959352861138	7.54242327345062
868000000	0.349065850398866	2.77199300454121	12.8645266719039
868000000	0.349065850398866	2.8643942258003	11.3772490179708
868000000	0.523598775598299	-2.8643942258003	9.1834729823078
868000000	0.523598775598299	-2.77199300454121	6.99040394594487
868000000	0.523598775598299	-2.67959352861138	9.86184376894108
868000000	0.523598775598299	-2.58719405268155	11.0930823986559
868000000	0.523598775598299	-2.49479457675172	11.7017346030079
868000000	0.523598775598299	-2.40239510082189	12.7954177373197
868000000	0.523598775598299	-2.30999562489206	13.1904290374693
868000000	0.523598775598299	-2.21759440363297	13.2120808566699
868000000	0.523598775598299	-2.12519492770314	12.6752398663473
868000000	0.523598775598299	-2.03279545177331	13.4962808073215
868000000	0.523598775598299	-1.94039597584348	15.1240179839656
868000000	0.523598775598299	-1.84799649991364	16.1872631370665
868000000	0.523598775598299	-1.75559527865456	16.1808724284225
868000000	0.523598775598299	-1.66319580272473	15.7483386989456
868000000	0.523598775598299	-1.5707963267949	16.1382146057385
868000000	0.523598775598299	-1.47839685086506	16.2041773566134
868000000	0.523598775598299	-1.38599737493523	15.5408565202138
868000000	0.523598775598299	-1.2935978990054	14.8486205582624
868000000	0.523598775598299	-1.20119667774632	14.1531586732781
868000000	0.523598775598299	-1.10879720181649	13.7684725696216
868000000	0.523598775598299	-1.01639772588665	13.420257499645
868000000	0.523598775598299	-0.923998249956822	12.8314289804518
868000000	0.523598775598299	-0.83159877402699	12.5422848317346
868000000	0.523598775598299	-0.739197552767906	12.0709722471829
868000000	0.523598775598299	-0.646798076838075	11.5241393954052
868000000	0.523598775598299	-0.554398600908243	10.7534888052678
868000000	0.523598775598299	-0.461999124978411	9.90697839062651
868000000	0.523598775598299	-0.369599649048579	8.61357849895369
868000000	0.523598775598299	-0.277200173118747	6.77557966831454
868000000	0.523598775598299	-0.184798951859664	4.95698826903019
868000000	0.523598775598299	-0.0923994759298318	1.08986489092232
868000000	0.523598775598299	0	-6.17944722806319
868000000	0.523598775598299	0.0923994759298318	-10.4314077443751
868000000	0.523598775598299	0.184798951859664	-3.03246121878484
868000000	0.523598775598299	0.277198427789495	2.2631817671897
868000000	0.523598775598299	0.369599649048579	5.26681765810642
868000000	0.523598775598299	0.461999124978411	7.25723352027661
868000000	0.523598775598299	0.554398600908243	9.17522556883864
868000000	0.523598775598299	0.646798076838075	10.5309515451406
868000000	0.523598775598299	0.739197552767906	11.5581297499516
868000000	0.523598775598299	0.83159877402699	12.451901258981
868000000	0.523598775598299	0.923998249956822	13.2681638945523
868000000	0.523598775598299	1.01639772588665	14.0979798757734
868000000	0.523598775598299	1.10879720181649	14.6658678845113
868000000	0.523598775598299	1.20119667774632	15.0675310505866
868000000	0.523598775598299	1.29359615367615	15.3778520084856
868000000	0.523598775598299	1.38599737493523	15.4106417505945
868000000	0.523598775598299	1.47839685086506	15.4915848276164
868000000	0.523598775598299	1.5707963267949	15.6688919245096
868000000	0.523598775598299	1.66319580272473	15.569230797723
868000000	0.523598775598299	1.75559527865456	15.31948590922
868000000	0.523598775598299	1.84799649991364	15.0540350180974
868000000	0.523598775598299	1.94039597584348	15.0392081080279
868000000	0.523598775598299	2.03279545177331	15.5734013782012
868000000	0.523598775598299	2.12519492770314	15.5590671543835
868000000	0.523598775598299	2.21759440363297	14.7323905645131
868000000	0.523598775598299	2.3099938795628	13.2184742048198
868000000	0.523598775598299	2.40239510082189	12.40999667277
868000000	0.523598775598299	2.49479457675172	13.2678448490602
868000000	0.523598775598299	2.58719405268155	10.8599231103602
868000000	0.523598775598299	2.67959352861138	6.05379182549836
868000000	0.523598775598299	2.77199300454121	12.3390488617238
868000000	0.523598775598299	2.8643942258003	11.2532504270852
868000000	0.698131700797732	-2.8643942258003	10.6037342395294
868000000	0.698131700797732	-2.77199300454121	7.43453437060179
868000000	0.698131700797732	-2.67959352861138	9.34912317142782
868000000	0.698131700797732	-2.58719405268155	11.0292484503147
868000000	0.698131700797732	-2.49479457675172	11.6980961302308
868000000	0.698131700797732	-2.40239510082189	12.6057340965457
868000000	0.698131700797732	-2.30999562489206	13.1749706021526
868000000	0.698131700797732	-2.21759440363297	13.45778937926
868000000	0.698131700797732	-2.12519492770314	12.8679902172767
868000000	0.698131700797732	-2.03279545177331	13.3022695742326
868000000	0.698131700797732	-1.94039597584348	14.9543267187116
868000000	0.698131700797732	-1.84799649991364	16.2015323300261
868000000	0.698131700797732	-1.75559527865456	16.3233925284493
868000000	0.698131700797732	-1.66319580272473	15.7928715653428
868000000	0.698131700797732	-1.5707963267949	16.0559933619771
868000000	0.698131700797732	-1.47839685086506	16.1725037041594
868000000	0.698131700797732	-1.38599737493523	15.5987671089865
868000000	0.698131700797732	-1.2935978990054	14.9086989511689
868000000	0.698131700797732	-1.20119667774632	14.1732192679692
868000000	0.698131700797732	-1.10879720181649	13.8263743007445
868000000	0.698131700797732	-1.01639772588665	13.5153980279483
868000000	0.698131700797732	-0.923998249956822	12.8748884903908
868000000	0.698131700797732	-0.83159877402699	12.4996285397267
868000000	0.698131700797732	-0.739197552767906	11.9770429435563
868000000	0.698131700797732	-0.646798076838075	11.4225783252515
868000000	0.698131700797732	-0.554398600908243	10.6560291319446
868000000	0.698131700797732	-0.461999124978411	9.80765045208166
868000000	0.698131700797732	-0.369599649048579	8.5302019540107
868000000	0.698131700797732	-0.277200173118747	6.73283135021564
868000000	0.698131700797732	-0.184798951859664	4.88914553610876
868000000	0.698131700797732	-0.0923994759298318	1.03233872647974
868000000	0.698131700797732	0	-6.02722916587294
868000000	0.698131700797732	0.0923994759298318	-10.0455622086265
868000000	0.698131700797732	0.184798951859664	-2.96440468174761
868000000	0.698131700797732	0.277198427789495	2.21340311615288
868000000	0.698131700797732	0.369599649048579	5.20670305488463
868000000	0.698131700797732	0.461999124978411	7.15734427315567
868000000	0.698131700797732	0.554398600908243	9.13653530167584
868000000	0.698131700797732	0.646798076838075	10.5264118534952
868000000	0.698131700797732	0.739197552767906	11.5543405298886
868000000	0.698131700797732	0.83159877402699	12.4269682676248
868000000	0.698131700797732	0.923998249956822	13.1618003498792
868000000	0.698131700797732	1.01639772588665	13.9545873522433
868000000	0.698131700797732	1.10879720181649	14.5233276585944
868000000	0.698131700797732	1.20119667774632	14.9626147167456
868000000	0.698131700797732	1.29359615367615	15.3550644439286
868000000	0.698131700797732	1.38599737493523	15.4034644957458
868000000	0.698131700797732	1.47839685086506	15.4935375707234
868000000	0.698131700797732	1.5707963267949	15.6588126496449
868000000	0.698131700797732	1.66319580272473	15.6334963036056
868000000	0.698131700797732	1.75559527865456	15.4439332113591
868000000	0.698131700797732	1.84799649991364	15.1431363920616
868000000	0.698131700797732	1.94039597584348	14.9346069418567
868000000	0.698131700797732	2.03279545177331	15.3331889829743
868000000	0.698131700797732	2.12519492770314	15.4539695043628
868000000	0.698131700797732	2.21759440363297	14.9393257070585
868000000	0.698131700797732	2.3099938795628	13.5442470929766
868000000	0.698131700797732	2.40239510082189	12.3173283059594
868000000	0.698131700797732	2.49479457675172	13.4037850751206
868000000	0.698131700797732	2.58719405268155	11.9622137045601
868000000	0.698131700797732	2.67959352861138	5.78432177415501
868000000	0.698131700797732	2.77199300454121	11.5742086086022
868000000	0.698131700797732	2.8643942258003	11.1657770109729
868000000	0.872664625997165	-2.8643942258003	11.4387571109522
868000000	0.872664625997165	-2.77199300454121	8.128646383955
868000000	0.872664625997165	-2.67959352861138	8.90194703735827
868000000	0.872664625997165	-2.58719405268155	10.8546938411545
868000000	0.872664625997165	-2.49479457675172	11.6784483038865
868000000	0.872664625997165	-2.40239510082189	12.3746922895431
868000000	0.872664625997165	-2.30999562489206	13.0457949850798
868000000	0.872664625997165	-2.21759440363297	13.6548789021106
868000000	0.872664625997165	-2.12519492770314	13.1960642315812
868000000	0.872664625997165	-2.03279545177331	13.229268486298
868000000	0.872664625997165	-1.94039597584348	14.748469192764
868000000	0.872664625997165	-1.84799649991364	16.1514849279607
868000000	0.872664625997165	-1.75559527865456	16.418590439608
868000000	0.872664625997165	-1.66319580272473	15.8371463078164
868000000	0.872664625997165	-1.5707963267949	15.9606474251216
868000000	0.872664625997165	-1.47839685086506	16.1150933881069
868000000	0.872664625997165	-1.38599737493523	15.6332395172683
868000000	0.872664625997165	-1.2935978990054	14.9470857268428
868000000	0.872664625997165	-1.20119667774632	14.1797819104612
868000000	0.872664625997165	-1.10879720181649	13.8791308197282
868000000	0.872664625997165	-1.01639772588665	13.6248487313122
868000000	0.872664625997165	-0.923998249956822	12.9695798573723
868000000	0.872664625997165	-0.83159877402699	12.4660546515626
868000000	0.872664625997165	-0.739197552767906	11.8673730657953
868000000	0.872664625997165	-0.646798076838075	11.2731063685859
868000000	0.872664625997165	-0.554398600908243	10.52741820165
868000000	0.872664625997165	-0.461999124978411	9.7067220038504
868000000	0.872664625997165	-0.369599649048579	8.44744325703289
868000000	0.872664625997165	-0.277200173118747	6.66198973375219
868000000	0.872664625997165	-0.184798951859664	4.7853995695823
868000000	0.872664625997165	-0.0923994759298318	0.928501943221146
868000000	0.872664625997165	0	-5.78064412032853
868000000	0.872664625997165	0.0923994759298318	-9.13518056105905
868000000	0.872664625997165	0.184798951859664	-2.64221523304737
868000000	0.872664625997165	0.277198427789495	2.28056549363211
868000000	0.872664625997165	0.369599649048579	5.23572243701205
868000000	0.872664625997165	0.461999124978411	7.13711685724863
868000000	0.872664625997165	0.554398600908243	9.0890993204901
868000000	0.872664625997165	0.646798076838075	10.5070476039121
868000000	0.872664625997165	0.739197552767906	11.5504786657663
868000000	0.872664625997165	0.83159877402699	12.4245228946299
868000000	0.872664625997165	0.923998249956822	13.1035034317877
868000000	0.872664625997165	1.01639772588665	13.8305754389926
868000000	0.872664625997165	1.10879720181649	14.3819057841189
868000000	0.872664625997165	1.20119667774632	14.8571945237687
868000000	0.872664625997165	1.29359615367615	15.3156608826712
868000000	0.872664625997165	1.38599737493523	15.3908380047956
868000000	0.872664625997165	1.47839685086506	15.4765818660495
868000000	0.872664625997165	1.5707963267949	15.6593946861988
868000000	0.872664625997165	1.66319580272473	15.6717986755597
868000000	0.872664625997165	1.75559527865456	15.5293303736445
868000000	0.872664625997165	1.84799649991364	15.2441773027123
868000000	0.872664625997165	1.94039597584348	14.9328625117121
868000000	0.872664625997165	2.03279545177331	15.1505109494426
868000000	0.872664625997165	2.12519492770314	15.2704224215654
868000000	0.872664625997165	2.21759440363297	15.0100547642682
868000000	0.872664625997165	2.3099938795628	13.8576722533761
868000000	0.872664625997165	2.40239510082189	12.3112896532948
868000000	0.872664625997165	2.49479457675172	13.2941178145365
868000000	0.872664625997165	2.58719405268155	12.7529244818296
868000000	0.872664625997165	2.67959352861138	6.60052750666369
868000000	0.872664625997165	2.77199300454121	10.6214355311664
868000000	0.872664625997165	2.8643942258003	11.1171382391948
868000000	1.0471975511966	-2.8643942258003	11.683339862622
868000000	1.0471975511966	-2.77199300454121	8.74675975193591
868000000	1.0471975511966	-2.67959352861138	8.66539524846134
868000000	1.0471975511966	-2.58719405268155	10.6141695285567
868000000	1.0471975511966	-2.49479457675172	11.5962334350246
868000000	1.0471975511966	-2.40239510082189	12.1069157153881
868000000	1.0471975511966	-2.30999562489206	12.8128540189631
868000000	1.0471975511966	-2.21759440363297	13.7541965697548
868000000	1.0471975511966	-2.12519492770314	13.5486437936052
868000000	1.0471975511966	-2.03279545177331	13.3738097418739
868000000	1.0471975511966	-1.94039597584348	14.5679980736956
868000000	1.0471975511966	-1.84799649991364	16.0392349935225
868000000	1.0471975511966	-1.75559527865456	16.4669169273442
868000000	1.0471975511966	-1.66319580272473	15.8893238916062
868000000	1.0471975511966	-1.5707963267949	15.8715294378666
868000000	1.0471975511966	-1.47839685086506	16.0353770822548
868000000	1.0471975511966	-1.38599737493523	15.6103970151687
868000000	1.0471975511966	-1.2935978990054	14.9486316265936
868000000	1.0471975511966	-1.20119667774632	14.1634544430173
868000000	1.0471975511966	-1.10879720181649	13.9281472558827
868000000	1.0471975511966	-1.01639772588665	13.7523099803734
868000000	1.0471975511966	-0.923998249956822	13.1031745665566
868000000	1.0471975511966	-0.83159877402699	12.4708102457159
868000000	1.0471975511966	-0.739197552767906	11.7498356311437
868000000	1.0471975511966	-0.646798076838075	11.1073558285362
868000000	1.0471975511966	-0.554398600908243	10.371353202444
868000000	1.0471975511966	-0.461999124978411	9.57265424763128
868000000	1.0471975511966	-0.369599649048579	8.34358771241107
868000000	1.0471975511966	-0.277200173118747	6.57169232458073
868000000	1.0471975511966	-0.184798951859664	4.70158681625813
868000000	1.0471975511966	-0.0923994759298318	0.77966473328432
868000000	1.0471975511966	0	-5.68918107027526
868000000	1.0471975511966	0.0923994759298318	-8.0168984893877
868000000	1.0471975511966	0.184798951859664	-2.12062788428884
868000000	1.0471975511966	0.277198427789495	2.46682703587375
868000000	1.0471975511966	0.369599649048579	5.31320270876429
868000000	1.0471975511966	0.461999124978411	7.13769643602943
868000000	1.0471975511966	0.554398600908243	9.03935646541217
868000000	1.0471975511966	0.646798076838075	10.4636573901467
868000000	1.0471975511966	0.739197552767906	11.5499506899172
868000000	1.0471975511966	0.83159877402699	12.4252197883613
868000000	1.0471975511966	0.923998249956822	13.0749624956155
868000000	1.0471975511966	1.01639772588665	13.7437102970686
868000000	1.0471975511966	1.10879720181649	14.2497751502832
868000000	1.0471975511966	1.20119667774632	14.7245628813957
868000000	1.0471975511966	1.29359615367615	15.2219441315394
868000000	1.0471975511966	1.38599737493523	15.369398003272
868000000	1.0471975511966	1.47839685086506	15.4746647886458
868000000	1.0471975511966	1.5707963267949	15.6437876457057
868000000	1.0471975511966	1.66319580272473	15.7098974407127
868000000	1.0471975511966	1.75559527865456	15.6010756041186
868000000	1.0471975511966	1.84799649991364	15.3312972856189
868000000	1.0471975511966	1.94039597584348	14.9828163128768
868000000	1.0471975511966	2.03279545177331	15.057793673687
868000000	1.0471975511966	2.12519492770314	15.0712484223428
868000000	1.0471975511966	2.21759440363297	14.9467638751173
868000000	1.0471975511966	2.3099938795628	14.1028790152965
868000000	1.0471975511966	2.40239510082189	12.4102476711757
868000000	1.0471975511966	2.49479457675172	12.9978313713396
868000000	1.0471975511966	2.58719405268155	13.2522915491575
868000000	1.0471975511966	2.67959352861138	7.96114548893982
868000000	1.0471975511966	2.77199300454121	9.70483438213732
868000000	1.0471975511966	2.8643942258003	11.2039032607463
868000000	1.22173047639603	-2.8643942258003	11.3483530216387
868000000	1.22173047639603	-2.77199300454121	9.19935007239114
868000000	1.22173047639603	-2.67959352861138	8.67558562748518
868000000	1.22173047639603	-2.58719405268155	10.3953180616814
868000000	1.22173047639603	-2.49479457675172	11.4256057247675
868000000	1.22173047639603	-2.40239510082189	11.7645620540615
868000000	1.22173047639603	-2.30999562489206	12.5413474171484
868000000	1.22173047639603	-2.21759440363297	13.7715936034465
868000000	1.22173047639603	-2.12519492770314	13.8468913250913
868000000	1.22173047639603	-2.03279545177331	13.65124142062
868000000	1.22173047639603	-1.94039597584348	14.522236881265
868000000	1.22173047639603	-1.84799649991364	15.8851572535931
868000000	1.22173047639603	-1.75559527865456	16.4338075348071
868000000	1.22173047639603	-1.66319580272473	15.9102542352921
868000000	1.22173047639603	-1.5707963267949	15.8230567559166
868000000	1.22173047639603	-1.47839685086506	15.9408120333022
868000000	1.22173047639603	-1.38599737493523	15.550109375625
868000000	1.22173047639603	-1.2935978990054	14.9286396671911
868000000	1.22173047639603	-1.20119667774632	14.1749780826976
868000000	1.22173047639603	-1.10879720181649	13.9679616600385
868000000	1.22173047639603	-1.01639772588665	13.8714746180187
868000000	1.22173047639603	-0.923998249956822	13.2341180799079
868000000	1.22173047639603	-0.83159877402699	12.5049976970925
868000000	1.22173047639603	-0.739197552767906	11.6486568871509
868000000	1.22173047639603	-0.646798076838075	10.9180131427292
868000000	1.22173047639603	-0.554398600908243	10.182656817492
868000000	1.22173047639603	-0.461999124978411	9.41845312839533
868000000	1.22173047639603	-0.369599649048579	8.2084942678923
868000000	1.22173047639603	-0.277200173118747	6.48286075099077
868000000	1.22173047639603	-0.184798951859664	4.59425847594567
868000000	1.22173047639603	-0.0923994759298318	0.630323794431176
868000000	1.22173047639603	0	-5.57793143106676
868000000	1.22173047639603	0.0923994759298318	-6.90834269591384
868000000	1.22173047639603	0.184798951859664	-1.46262743133866
868000000	1.22173047639603	0.277198427789495	2.80718726982918
868000000	1.22173047639603	0.369599649048579	5.51993595767452
868000000	1.22173047639603	0.461999124978411	7.21395419619354
868000000	1.22173047639603	0.554398600908243	9.05936379843244
868000000	1.22173047639603	0.646798076838075	10.4384126147475
868000000	1.22173047639603	0.739197552767906	11.53753105262
868000000	1.22173047639603	0.83159877402699	12.4247077168363
868000000	1.22173047639603	0.923998249956822	13.0388399296084
868000000	1.22173047639603	1.01639772588665	13.6908363836921
868000000	1.22173047639603	1.10879720181649	14.1665940885481
868000000	1.22173047639603	1.20119667774632	14.6049989798234
868000000	1.22173047639603	1.29359615367615	15.1529308313821
868000000	1.22173047639603	1.38599737493523	15.3435488984922
868000000	1.22173047639603	1.47839685086506	15.4947060841389
868000000	1.22173047639603	1.5707963267949	15.6409913019455
868000000	1.22173047639603	1.66319580272473	15.7134993408021
868000000	1.22173047639603	1.75559527865456	15.6679216500635
868000000	1.22173047639603	1.84799649991364	15.4355887253785
868000000	1.22173047639603	1.94039597584348	15.0459131892305
868000000	1.22173047639603	2.03279545177331	15.0047334976528
868000000	1.22173047639603	2.12519492770314	14.9142583717497
868000000	1.22173047639603	2.21759440363297	14.8182231507881
868000000	1.22173047639603	2.3099938795628	14.2602765226532
868000000	1.22173047639603	2.40239510082189	12.6287017480274
868000000	1.22173047639603	2.49479457675172	12.58633662076
868000000	1.22173047639603	2.58719405268155	13.5317555282667
868000000	1.22173047639603	2.67959352861138	9.39560570078001
868000000	1.22173047639603	2.77199300454121	8.90936995888734
868000000	1.22173047639603	2.8643942258003	11.3991035692941
