3
Frequenzy=868MHz

Azimuth	Elevation	Polarization 1+2
0.174532925199433	-1.38599737493523	15.4749928179637
0.174532925199433	-1.2935978990054	14.6898179422987
0.174532925199433	-1.20119667774632	13.9139605592019
0.174532925199433	-1.10879720181649	13.5820291319459
0.174532925199433	-1.01639772588665	13.3598443290085
0.174532925199433	-0.923998249956822	12.8847453272596
0.174532925199433	-0.83159877402699	12.6396448941276
0.174532925199433	-0.739197552767906	12.1206153340742
0.174532925199433	-0.646798076838075	11.5829580924948
0.174532925199433	-0.554398600908243	10.850563983688
0.174532925199433	-0.461999124978411	10.0121739654746
0.174532925199433	-0.369599649048579	8.6989312033777
0.174532925199433	-0.277200173118747	6.83553946348097
0.174532925199433	-0.184798951859664	5.02107771708869
0.174532925199433	-0.0923994759298318	0.948887110182328
0.174532925199433	0	-6.97366290645376
0.174532925199433	0.0923994759298318	-8.86064303162092
0.174532925199433	0.184798951859664	-2.36155282576329
0.174532925199433	0.277198427789495	2.54195189831009
0.174532925199433	0.369599649048579	5.29054694212549
0.174532925199433	0.461999124978411	7.14145779366012
0.174532925199433	0.554398600908243	8.96028439941698
0.174532925199433	0.646798076838075	10.389443426718
0.174532925199433	0.739197552767906	11.6427596802586
0.174532925199433	0.83159877402699	12.7409284750298
0.174532925199433	0.923998249956822	13.6114566599164
0.174532925199433	1.01639772588665	14.2905693491767
0.174532925199433	1.10879720181649	14.77026694533
0.174532925199433	1.20119667774632	15.1587380972474
0.174532925199433	1.29359615367615	15.4867365324248
0.174532925199433	1.38599737493523	15.4101134056174
0.174532925199433	1.47839685086506	15.3941469805714
0.174532925199433	1.5707963267949	15.6293004419525
0.174532925199433	1.66319580272473	15.5343085171783
0.174532925199433	1.75559527865456	15.0586253661607
0.174532925199433	1.84799649991364	14.8522544518003
0.174532925199433	1.94039597584348	15.6090718269157
0.174532925199433	2.03279545177331	16.1455971028955
0.174532925199433	2.12519492770314	15.341490583119
0.174532925199433	2.21759440363297	13.9691445107816
0.174532925199433	2.3099938795628	13.0124567529463
0.174532925199433	2.40239510082189	12.536934964836
0.174532925199433	2.49479457675172	12.2004929097167
0.174532925199433	2.58719405268155	8.21085259999904
0.174532925199433	2.67959352861138	8.98155831257676
0.174532925199433	2.77199300454121	13.1589301753237
0.174532925199433	2.8643942258003	11.5181272651666
0.349065850398866	-2.8643942258003	7.20369153173099
0.349065850398866	-2.77199300454121	7.25907472649099
0.349065850398866	-2.67959352861138	10.3050882096866
0.349065850398866	-2.58719405268155	10.9955025435292
0.349065850398866	-2.49479457675172	11.7742594783208
0.349065850398866	-2.40239510082189	12.945283291831
0.349065850398866	-2.30999562489206	13.0661345829547
0.349065850398866	-2.21759440363297	12.9580563633517
0.349065850398866	-2.12519492770314	12.7088515853266
0.349065850398866	-2.03279545177331	13.722297269836
0.349065850398866	-1.94039597584348	15.1943862440456
0.349065850398866	-1.84799649991364	16.142957234767
0.349065850398866	-1.75559527865456	16.1362868444049
0.349065850398866	-1.66319580272473	15.699692930635
0.349065850398866	-1.5707963267949	16.1515098791971
0.349065850398866	-1.47839685086506	16.2020748762271
0.349065850398866	-1.38599737493523	15.4975717052072
0.349065850398866	-1.2935978990054	14.7826910784784
0.349065850398866	-1.20119667774632	14.0647712066746
0.349065850398866	-1.10879720181649	13.6852465850779
0.349065850398866	-1.01639772588665	13.3740531451409
0.349065850398866	-0.923998249956822	12.835089238734
0.349065850398866	-0.83159877402699	12.6167671753005
0.349065850398866	-0.739197552767906	12.141632942841
0.349065850398866	-0.646798076838075	11.6177944788137
0.349065850398866	-0.554398600908243	10.8709358573788
0.349065850398866	-0.461999124978411	10.0194396229374
0.349065850398866	-0.369599649048579	8.68810646336338
0.349065850398866	-0.277200173118747	6.84398419560992
0.349065850398866	-0.184798951859664	5.01566391066917
0.349065850398866	-0.0923994759298318	1.02706643762965
0.349065850398866	0	-6.70946222180721
0.349065850398866	0.0923994759298318	-9.60912401541996
0.349065850398866	0.184798951859664	-2.66111058173306
0.349065850398866	0.277198427789495	2.4421831382723
0.349065850398866	0.369599649048579	5.31464033716872
0.349065850398866	0.461999124978411	7.24890348247147
0.349065850398866	0.554398600908243	9.11310477202483
0.349065850398866	0.646798076838075	10.7394733739399
0.349065850398866	0.739197552767906	11.5936932708836
0.349065850398866	0.83159877402699	12.5872998209318
0.349065850398866	0.923998249956822	13.4461129249924
0.349065850398866	1.01639772588665	14.2143001485823
0.349065850398866	1.10879720181649	14.7417468778125
0.349065850398866	1.20119667774632	15.1246551570304
0.349065850398866	1.29359615367615	15.4442316696543
0.349065850398866	1.38599737493523	15.4180811991094
0.349065850398866	1.47839685086506	15.4475428417783
0.349065850398866	1.5707963267949	15.629815684503
0.349065850398866	1.66319580272473	15.542899712824
0.349065850398866	1.75559527865456	15.202826144458
0.349065850398866	1.84799649991364	14.9312996466992
0.349065850398866	1.94039597584348	15.2652928278742
0.349065850398866	2.03279545177331	15.8523220424948
0.349065850398866	2.12519492770314	15.5243253262678
0.349065850398866	2.21759440363297	14.3717679643612
0.349065850398866	2.3099938795628	13.0252401320783
0.349065850398866	2.40239510082189	12.5364762060281
0.349065850398866	2.49479457675172	12.855130507103
0.349065850398866	2.58719405268155	9.43544734070212
0.349065850398866	2.67959352861138	7.54242327345062
0.349065850398866	2.77199300454121	12.8645266719039
0.349065850398866	2.8643942258003	11.3772490179708
0.523598775598299	-2.8643942258003	9.1834729823078
0.523598775598299	-2.77199300454121	6.99040394594487
0.523598775598299	-2.67959352861138	9.86184376894108
0.523598775598299	-2.58719405268155	11.0930823986559
0.523598775598299	-2.49479457675172	11.7017346030079
0.523598775598299	-2.40239510082189	12.7954177373197
0.523598775598299	-2.30999562489206	13.1904290374693
0.523598775598299	-2.21759440363297	13.2120808566699
0.523598775598299	-2.12519492770314	12.6752398663473
0.523598775598299	-2.03279545177331	13.4962808073215
0.523598775598299	-1.94039597584348	15.1240179839656
0.523598775598299	-1.84799649991364	16.1872631370665
0.523598775598299	-1.75559527865456	16.1808724284225
0.523598775598299	-1.66319580272473	15.7483386989456
0.523598775598299	-1.5707963267949	16.1382146057385
0.523598775598299	-1.47839685086506	16.2041773566134
0.523598775598299	-1.38599737493523	15.5408565202138
0.523598775598299	-1.2935978990054	14.8486205582624
0.523598775598299	-1.20119667774632	14.1531586732781
0.523598775598299	-1.10879720181649	13.7684725696216
0.523598775598299	-1.01639772588665	13.420257499645
0.523598775598299	-0.923998249956822	12.8314289804518
0.523598775598299	-0.83159877402699	12.5422848317346
0.523598775598299	-0.739197552767906	12.0709722471829
0.523598775598299	-0.646798076838075	11.5241393954052
0.523598775598299	-0.554398600908243	10.7534888052678
0.523598775598299	-0.461999124978411	9.90697839062651
0.523598775598299	-0.369599649048579	8.61357849895369
0.523598775598299	-0.277200173118747	6.77557966831454
0.523598775598299	-0.184798951859664	4.95698826903019
0.523598775598299	-0.0923994759298318	1.08986489092232
0.523598775598299	0	-6.17944722806319
0.523598775598299	0.0923994759298318	-10.4314077443751
0.523598775598299	0.184798951859664	-3.03246121878484
0.523598775598299	0.277198427789495	2.2631817671897
0.523598775598299	0.369599649048579	5.26681765810642
0.523598775598299	0.461999124978411	7.25723352027661
0.523598775598299	0.554398600908243	9.17522556883864
0.523598775598299	0.646798076838075	10.5309515451406
0.523598775598299	0.739197552767906	11.5581297499516
0.523598775598299	0.83159877402699	12.451901258981
0.523598775598299	0.923998249956822	13.2681638945523
0.523598775598299	1.01639772588665	14.0979798757734
0.523598775598299	1.10879720181649	14.6658678845113
0.523598775598299	1.20119667774632	15.0675310505866
0.523598775598299	1.29359615367615	15.3778520084856
0.523598775598299	1.38599737493523	15.4106417505945
0.523598775598299	1.47839685086506	15.4915848276164
0.523598775598299	1.5707963267949	15.6688919245096
0.523598775598299	1.66319580272473	15.569230797723
0.523598775598299	1.75559527865456	15.31948590922
0.523598775598299	1.84799649991364	15.0540350180974
0.523598775598299	1.94039597584348	15.0392081080279
0.523598775598299	2.03279545177331	15.5734013782012
0.523598775598299	2.12519492770314	15.5590671543835
0.523598775598299	2.21759440363297	14.7323905645131
0.523598775598299	2.3099938795628	13.2184742048198
0.523598775598299	2.40239510082189	12.40999667277
0.523598775598299	2.49479457675172	13.2678448490602
0.523598775598299	2.58719405268155	10.8599231103602
0.523598775598299	2.67959352861138	6.05379182549836
0.523598775598299	2.77199300454121	12.3390488617238
0.523598775598299	2.8643942258003	11.2532504270852
0.698131700797732	-2.8643942258003	10.6037342395294
0.698131700797732	-2.77199300454121	7.43453437060179
0.698131700797732	-2.67959352861138	9.34912317142782
0.698131700797732	-2.58719405268155	11.0292484503147
0.698131700797732	-2.49479457675172	11.6980961302308
0.698131700797732	-2.40239510082189	12.6057340965457
0.698131700797732	-2.30999562489206	13.1749706021526
0.698131700797732	-2.21759440363297	13.45778937926
0.698131700797732	-2.12519492770314	12.8679902172767
0.698131700797732	-2.03279545177331	13.3022695742326
0.698131700797732	-1.94039597584348	14.9543267187116
0.698131700797732	-1.84799649991364	16.2015323300261
0.698131700797732	-1.75559527865456	16.3233925284493
0.698131700797732	-1.66319580272473	15.7928715653428
0.698131700797732	-1.5707963267949	16.0559933619771
0.698131700797732	-1.47839685086506	16.1725037041594
0.698131700797732	-1.38599737493523	15.5987671089865
0.698131700797732	-1.2935978990054	14.9086989511689
0.698131700797732	-1.20119667774632	14.1732192679692
0.698131700797732	-1.10879720181649	13.8263743007445
0.698131700797732	-1.01639772588665	13.5153980279483
0.698131700797732	-0.923998249956822	12.8748884903908
0.698131700797732	-0.83159877402699	12.4996285397267
0.698131700797732	-0.739197552767906	11.9770429435563
0.698131700797732	-0.646798076838075	11.4225783252515
0.698131700797732	-0.554398600908243	10.6560291319446
0.698131700797732	-0.461999124978411	9.80765045208166
0.698131700797732	-0.369599649048579	8.5302019540107
0.698131700797732	-0.277200173118747	6.73283135021564
0.698131700797732	-0.184798951859664	4.88914553610876
0.698131700797732	-0.0923994759298318	1.03233872647974
0.698131700797732	0	-6.02722916587294
0.698131700797732	0.0923994759298318	-10.0455622086265
0.698131700797732	0.184798951859664	-2.96440468174761
0.698131700797732	0.277198427789495	2.21340311615288
0.698131700797732	0.369599649048579	5.20670305488463
0.698131700797732	0.461999124978411	7.15734427315567
0.698131700797732	0.554398600908243	9.13653530167584
0.698131700797732	0.646798076838075	10.5264118534952
0.698131700797732	0.739197552767906	11.5543405298886
0.698131700797732	0.83159877402699	12.4269682676248
0.698131700797732	0.923998249956822	13.1618003498792
0.698131700797732	1.01639772588665	13.9545873522433
0.698131700797732	1.10879720181649	14.5233276585944
0.698131700797732	1.20119667774632	14.9626147167456
0.698131700797732	1.29359615367615	15.3550644439286
0.698131700797732	1.38599737493523	15.4034644957458
0.698131700797732	1.47839685086506	15.4935375707234
0.698131700797732	1.5707963267949	15.6588126496449
0.698131700797732	1.66319580272473	15.6334963036056
0.698131700797732	1.75559527865456	15.4439332113591
0.698131700797732	1.84799649991364	15.1431363920616
0.698131700797732	1.94039597584348	14.9346069418567
0.698131700797732	2.03279545177331	15.3331889829743
0.698131700797732	2.12519492770314	15.4539695043628
0.698131700797732	2.21759440363297	14.9393257070585
0.698131700797732	2.3099938795628	13.5442470929766
0.698131700797732	2.40239510082189	12.3173283059594
0.698131700797732	2.49479457675172	13.4037850751206
0.698131700797732	2.58719405268155	11.9622137045601
0.698131700797732	2.67959352861138	5.78432177415501
0.698131700797732	2.77199300454121	11.5742086086022
0.698131700797732	2.8643942258003	11.1657770109729
0.872664625997165	-2.8643942258003	11.4387571109522
0.872664625997165	-2.77199300454121	8.128646383955
0.872664625997165	-2.67959352861138	8.90194703735827
0.872664625997165	-2.58719405268155	10.8546938411545
0.872664625997165	-2.49479457675172	11.6784483038865
0.872664625997165	-2.40239510082189	12.3746922895431
0.872664625997165	-2.30999562489206	13.0457949850798
0.872664625997165	-2.21759440363297	13.6548789021106
0.872664625997165	-2.12519492770314	13.1960642315812
0.872664625997165	-2.03279545177331	13.229268486298
0.872664625997165	-1.94039597584348	14.748469192764
0.872664625997165	-1.84799649991364	16.1514849279607
0.872664625997165	-1.75559527865456	16.418590439608
0.872664625997165	-1.66319580272473	15.8371463078164
0.872664625997165	-1.5707963267949	15.9606474251216
0.872664625997165	-1.47839685086506	16.1150933881069
0.872664625997165	-1.38599737493523	15.6332395172683
0.872664625997165	-1.2935978990054	14.9470857268428
0.872664625997165	-1.20119667774632	14.1797819104612
0.872664625997165	-1.10879720181649	13.8791308197282
0.872664625997165	-1.01639772588665	13.6248487313122
0.872664625997165	-0.923998249956822	12.9695798573723
0.872664625997165	-0.83159877402699	12.4660546515626
0.872664625997165	-0.739197552767906	11.8673730657953
0.872664625997165	-0.646798076838075	11.2731063685859
0.872664625997165	-0.554398600908243	10.52741820165
0.872664625997165	-0.461999124978411	9.7067220038504
0.872664625997165	-0.369599649048579	8.44744325703289
0.872664625997165	-0.277200173118747	6.66198973375219
0.872664625997165	-0.184798951859664	4.7853995695823
0.872664625997165	-0.0923994759298318	0.928501943221146
0.872664625997165	0	-5.78064412032853
0.872664625997165	0.0923994759298318	-9.13518056105905
0.872664625997165	0.184798951859664	-2.64221523304737
0.872664625997165	0.277198427789495	2.28056549363211
0.872664625997165	0.369599649048579	5.23572243701205
0.872664625997165	0.461999124978411	7.13711685724863
0.872664625997165	0.554398600908243	9.0890993204901
0.872664625997165	0.646798076838075	10.5070476039121
0.872664625997165	0.739197552767906	11.5504786657663
0.872664625997165	0.83159877402699	12.4245228946299
0.872664625997165	0.923998249956822	13.1035034317877
0.872664625997165	1.01639772588665	13.8305754389926
0.872664625997165	1.10879720181649	14.3819057841189
0.872664625997165	1.20119667774632	14.8571945237687
0.872664625997165	1.29359615367615	15.3156608826712
0.872664625997165	1.38599737493523	15.3908380047956
0.872664625997165	1.47839685086506	15.4765818660495
0.872664625997165	1.5707963267949	15.6593946861988
0.872664625997165	1.66319580272473	15.6717986755597
0.872664625997165	1.75559527865456	15.5293303736445
0.872664625997165	1.84799649991364	15.2441773027123
0.872664625997165	1.94039597584348	14.9328625117121
0.872664625997165	2.03279545177331	15.1505109494426
0.872664625997165	2.12519492770314	15.2704224215654
0.872664625997165	2.21759440363297	15.0100547642682
0.872664625997165	2.3099938795628	13.8576722533761
0.872664625997165	2.40239510082189	12.3112896532948
0.872664625997165	2.49479457675172	13.2941178145365
0.872664625997165	2.58719405268155	12.7529244818296
0.872664625997165	2.67959352861138	6.60052750666369
0.872664625997165	2.77199300454121	10.6214355311664
0.872664625997165	2.8643942258003	11.1171382391948
1.0471975511966	-2.8643942258003	11.683339862622
1.0471975511966	-2.77199300454121	8.74675975193591
1.0471975511966	-2.67959352861138	8.66539524846134
1.0471975511966	-2.58719405268155	10.6141695285567
1.0471975511966	-2.49479457675172	11.5962334350246
1.0471975511966	-2.40239510082189	12.1069157153881
1.0471975511966	-2.30999562489206	12.8128540189631
1.0471975511966	-2.21759440363297	13.7541965697548
1.0471975511966	-2.12519492770314	13.5486437936052
1.0471975511966	-2.03279545177331	13.3738097418739
1.0471975511966	-1.94039597584348	14.5679980736956
1.0471975511966	-1.84799649991364	16.0392349935225
1.0471975511966	-1.75559527865456	16.4669169273442
1.0471975511966	-1.66319580272473	15.8893238916062
1.0471975511966	-1.5707963267949	15.8715294378666
1.0471975511966	-1.47839685086506	16.0353770822548
1.0471975511966	-1.38599737493523	15.6103970151687
1.0471975511966	-1.2935978990054	14.9486316265936
1.0471975511966	-1.20119667774632	14.1634544430173
1.0471975511966	-1.10879720181649	13.9281472558827
1.0471975511966	-1.01639772588665	13.7523099803734
1.0471975511966	-0.923998249956822	13.1031745665566
1.0471975511966	-0.83159877402699	12.4708102457159
1.0471975511966	-0.739197552767906	11.7498356311437
1.0471975511966	-0.646798076838075	11.1073558285362
1.0471975511966	-0.554398600908243	10.371353202444
1.0471975511966	-0.461999124978411	9.57265424763128
1.0471975511966	-0.369599649048579	8.34358771241107
1.0471975511966	-0.277200173118747	6.57169232458073
1.0471975511966	-0.184798951859664	4.70158681625813
1.0471975511966	-0.0923994759298318	0.77966473328432
1.0471975511966	0	-5.68918107027526
1.0471975511966	0.0923994759298318	-8.0168984893877
1.0471975511966	0.184798951859664	-2.12062788428884
1.0471975511966	0.277198427789495	2.46682703587375
1.0471975511966	0.369599649048579	5.31320270876429
1.0471975511966	0.461999124978411	7.13769643602943
1.0471975511966	0.554398600908243	9.03935646541217
1.0471975511966	0.646798076838075	10.4636573901467
1.0471975511966	0.739197552767906	11.5499506899172
1.0471975511966	0.83159877402699	12.4252197883613
1.0471975511966	0.923998249956822	13.0749624956155
1.0471975511966	1.01639772588665	13.7437102970686
1.0471975511966	1.10879720181649	14.2497751502832
1.0471975511966	1.20119667774632	14.7245628813957
1.0471975511966	1.29359615367615	15.2219441315394
1.0471975511966	1.38599737493523	15.369398003272
1.0471975511966	1.47839685086506	15.4746647886458
1.0471975511966	1.5707963267949	15.6437876457057
1.0471975511966	1.66319580272473	15.7098974407127
1.0471975511966	1.75559527865456	15.6010756041186
1.0471975511966	1.84799649991364	15.3312972856189
1.0471975511966	1.94039597584348	14.9828163128768
1.0471975511966	2.03279545177331	15.057793673687
1.0471975511966	2.12519492770314	15.0712484223428
1.0471975511966	2.21759440363297	14.9467638751173
1.0471975511966	2.3099938795628	14.1028790152965
1.0471975511966	2.40239510082189	12.4102476711757
1.0471975511966	2.49479457675172	12.9978313713396
1.0471975511966	2.58719405268155	13.2522915491575
1.0471975511966	2.67959352861138	7.96114548893982
1.0471975511966	2.77199300454121	9.70483438213732
1.0471975511966	2.8643942258003	11.2039032607463
1.22173047639603	-2.8643942258003	11.3483530216387
1.22173047639603	-2.77199300454121	9.19935007239114
1.22173047639603	-2.67959352861138	8.67558562748518
1.22173047639603	-2.58719405268155	10.3953180616814
1.22173047639603	-2.49479457675172	11.4256057247675
1.22173047639603	-2.40239510082189	11.7645620540615
1.22173047639603	-2.30999562489206	12.5413474171484
1.22173047639603	-2.21759440363297	13.7715936034465
1.22173047639603	-2.12519492770314	13.8468913250913
1.22173047639603	-2.03279545177331	13.65124142062
1.22173047639603	-1.94039597584348	14.522236881265
1.22173047639603	-1.84799649991364	15.8851572535931
1.22173047639603	-1.75559527865456	16.4338075348071
1.22173047639603	-1.66319580272473	15.9102542352921
1.22173047639603	-1.5707963267949	15.8230567559166
1.22173047639603	-1.47839685086506	15.9408120333022
1.22173047639603	-1.38599737493523	15.550109375625
1.22173047639603	-1.2935978990054	14.9286396671911
1.22173047639603	-1.20119667774632	14.1749780826976
1.22173047639603	-1.10879720181649	13.9679616600385
1.22173047639603	-1.01639772588665	13.8714746180187
1.22173047639603	-0.923998249956822	13.2341180799079
1.22173047639603	-0.83159877402699	12.5049976970925
1.22173047639603	-0.739197552767906	11.6486568871509
1.22173047639603	-0.646798076838075	10.9180131427292
1.22173047639603	-0.554398600908243	10.182656817492
1.22173047639603	-0.461999124978411	9.41845312839533
1.22173047639603	-0.369599649048579	8.2084942678923
1.22173047639603	-0.277200173118747	6.48286075099077
1.22173047639603	-0.184798951859664	4.59425847594567
1.22173047639603	-0.0923994759298318	0.630323794431176
1.22173047639603	0	-5.57793143106676
1.22173047639603	0.0923994759298318	-6.90834269591384
1.22173047639603	0.184798951859664	-1.46262743133866
1.22173047639603	0.277198427789495	2.80718726982918
1.22173047639603	0.369599649048579	5.51993595767452
1.22173047639603	0.461999124978411	7.21395419619354
1.22173047639603	0.554398600908243	9.05936379843244
1.22173047639603	0.646798076838075	10.4384126147475
1.22173047639603	0.739197552767906	11.53753105262
1.22173047639603	0.83159877402699	12.4247077168363
1.22173047639603	0.923998249956822	13.0388399296084
1.22173047639603	1.01639772588665	13.6908363836921
1.22173047639603	1.10879720181649	14.1665940885481
1.22173047639603	1.20119667774632	14.6049989798234
1.22173047639603	1.29359615367615	15.1529308313821
1.22173047639603	1.38599737493523	15.3435488984922
1.22173047639603	1.47839685086506	15.4947060841389
1.22173047639603	1.5707963267949	15.6409913019455
1.22173047639603	1.66319580272473	15.7134993408021
1.22173047639603	1.75559527865456	15.6679216500635
1.22173047639603	1.84799649991364	15.4355887253785
1.22173047639603	1.94039597584348	15.0459131892305
1.22173047639603	2.03279545177331	15.0047334976528
1.22173047639603	2.12519492770314	14.9142583717497
1.22173047639603	2.21759440363297	14.8182231507881
1.22173047639603	2.3099938795628	14.2602765226532
1.22173047639603	2.40239510082189	12.6287017480274
1.22173047639603	2.49479457675172	12.58633662076
1.22173047639603	2.58719405268155	13.5317555282667
1.22173047639603	2.67959352861138	9.39560570078001
1.22173047639603	2.77199300454121	8.90936995888734
1.22173047639603	2.8643942258003	11.3991035692941
1.39626340159546	-2.8643942258003	10.5797953793227
1.39626340159546	-2.77199300454121	9.65442565717018
1.39626340159546	-2.67959352861138	8.87995199074741
1.39626340159546	-2.58719405268155	10.2985446489084
1.39626340159546	-2.49479457675172	11.218811645554
1.39626340159546	-2.40239510082189	11.307592714
1.39626340159546	-2.30999562489206	12.2292038576669
1.39626340159546	-2.21759440363297	13.7217623174033
1.39626340159546	-2.12519492770314	14.0177755684702
1.39626340159546	-2.03279545177331	14.0216552299629
1.39626340159546	-1.94039597584348	14.6377505414074
1.39626340159546	-1.84799649991364	15.7620856823605
1.39626340159546	-1.75559527865456	16.3285556002796
1.39626340159546	-1.66319580272473	15.8711432788723
1.39626340159546	-1.5707963267949	15.8015084325071
1.39626340159546	-1.47839685086506	15.8249057842587
1.39626340159546	-1.38599737493523	15.4071353146921
1.39626340159546	-1.2935978990054	14.8538462879408
1.39626340159546	-1.20119667774632	14.2680930243293
1.39626340159546	-1.10879720181649	14.0864851077855
1.39626340159546	-1.01639772588665	13.9974543736061
1.39626340159546	-0.923998249956822	13.343548867095
1.39626340159546	-0.83159877402699	12.5187920149604
1.39626340159546	-0.739197552767906	11.5259374193622
1.39626340159546	-0.646798076838075	10.7507755497143
1.39626340159546	-0.554398600908243	10.0132077502849
1.39626340159546	-0.461999124978411	9.27043264725332
1.39626340159546	-0.369599649048579	8.08427876597534
1.39626340159546	-0.277200173118747	6.36420257987595
1.39626340159546	-0.184798951859664	4.48517736008711
1.39626340159546	-0.0923994759298318	0.472974388482076
1.39626340159546	0	-5.47828060992122
1.39626340159546	0.0923994759298318	-5.96437775326108
1.39626340159546	0.184798951859664	-0.785746276735914
1.39626340159546	0.277198427789495	3.19845287136495
1.39626340159546	0.369599649048579	5.79386494286273
1.39626340159546	0.461999124978411	7.41790074115766
1.39626340159546	0.554398600908243	9.1657694412348
1.39626340159546	0.646798076838075	10.486554957984
1.39626340159546	0.739197552767906	11.5272641686345
1.39626340159546	0.83159877402699	12.3971241487411
1.39626340159546	0.923998249956822	13.006783438617
1.39626340159546	1.01639772588665	13.6481256731109
1.39626340159546	1.10879720181649	14.1508690399657
1.39626340159546	1.20119667774632	14.5137859925338
1.39626340159546	1.29359615367615	15.0306811032098
1.39626340159546	1.38599737493523	15.3016084208216
1.39626340159546	1.47839685086506	15.5366685680785
1.39626340159546	1.5707963267949	15.6693845765543
1.39626340159546	1.66319580272473	15.7002576157736
1.39626340159546	1.75559527865456	15.7053926284727
1.39626340159546	1.84799649991364	15.5587061388517
1.39626340159546	1.94039597584348	15.1239828995114
1.39626340159546	2.03279545177331	14.972419034174
1.39626340159546	2.12519492770314	14.8147440086024
1.39626340159546	2.21759440363297	14.6623719845509
1.39626340159546	2.3099938795628	14.3252996142639
1.39626340159546	2.40239510082189	12.8991922450378
1.39626340159546	2.49479457675172	12.1620689121884
1.39626340159546	2.58719405268155	13.5797374026556
1.39626340159546	2.67959352861138	10.666366977353
1.39626340159546	2.77199300454121	8.38444906197113
1.39626340159546	2.8643942258003	11.5811908809775
1.5707963267949	-2.8643942258003	9.64168765991159
1.5707963267949	-2.77199300454121	10.0328374786917
1.5707963267949	-2.67959352861138	9.17888289755249
1.5707963267949	-2.58719405268155	10.1128787700687
1.5707963267949	-2.49479457675172	10.862596848603
1.5707963267949	-2.40239510082189	10.8899935127858
1.5707963267949	-2.30999562489206	11.862400781242
1.5707963267949	-2.21759440363297	13.5288009693363
1.5707963267949	-2.12519492770314	14.1211877354489
1.5707963267949	-2.03279545177331	14.4094503375813
1.5707963267949	-1.94039597584348	14.8197930043281
1.5707963267949	-1.84799649991364	15.6629860656412
1.5707963267949	-1.75559527865456	16.185782816822
1.5707963267949	-1.66319580272473	15.7902000942443
1.5707963267949	-1.5707963267949	15.7566187603209
1.5707963267949	-1.47839685086506	15.7130114003605
1.5707963267949	-1.38599737493523	15.2604323348441
1.5707963267949	-1.2935978990054	14.8086572786072
1.5707963267949	-1.20119667774632	14.3483691906586
